id,name,description,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price,cluster_id
18328,Pommes de Terre,,19,23,1886,1961,0.15,25.0,7707
32586,Broiled Spring Chicken (half),,23,23,1899,1960,0.0,2.95,9659
105446,Smothered Onions,,23,23,1900,1962,0.1,0.55,6245
70251,Apple pancake,,23,23,1900,1971,0.0,4.25,957
16008,Sliced Bananas in Cream,,23,23,1900,1969,0.1,1.85,59
380951,Baked Sweet Potatoes,,23,23,1899,1954,0.1,0.25,2649
37062,Cerises,,23,23,1900,1959,0.0,0.6,950
3684,Italian Salami,,23,23,1901,1973,0.3,1.25,4016
2692,Gordon Dry Gin,,23,23,1901,1971,0.0,1.5,9617
4072,Sauce Hollandaise,,23,23,1892,1963,0.0,1.25,798
310478,Bread and Butter Per Person,,23,23,1915,1948,0.1,0.15,8215
132954,Homard Thermidor,,20,23,1917,1986,0.0,1.5,3720
376755,DEMI TASSE,,23,23,1908,1948,,,5338
69889,"Two Eggs, Scrambled",,22,23,1907,1986,0.1,3.95,5692
22071,"Omelet, ham",,22,23,1900,1968,0.0,0.45,9648
30973,Pflaumen,,22,23,1899,1965,0.0,0.0,2681
404444,Extra Sirloin Steak,,23,23,1913,1943,1.0,3.5,1473
101456,Stuffed deviled crab,,23,23,1907,1955,0.4,3.25,2105
38735,Roast Vermont Turkey,,22,23,1881,1965,1.75,3.5,7344
43841,"Consomme, Royal",,23,23,1891,1946,0.15,0.6,8102
26803,Cream of fresh mushrooms,,23,23,1898,1960,0.3,0.75,2293
11931,Squab en casserole,,23,23,1900,1954,0.75,3.0,1742
35950,Ravioli,,18,23,1900,1985,0.0,4.95,5292
14987,Potatoes: French fried,,23,23,1896,1969,0.0,1.6,7982
39732,Potage Sante,,21,23,1900,1966,0.0,0.45,5156
140902,Grilled Mushrooms,,20,23,1919,1974,0.0,2.95,3107
74443,Golden Wedding,,22,23,1882,1959,0.15,6.0,4343
42716,Aquavit,,23,23,1900,1977,0.0,1.1,1329
35492,Cognac Brandy,,23,23,1883,1941,0.0,7.5,814
386176,Budweiser beer,,23,23,1912,1987,0.1,2.5,8773
54138,Mamie Taylor,,23,23,1905,1961,0.2,0.9,1922
51004,Potatoes a l'Anglaise,,23,23,1896,1959,,,1839
147314,Creamed Chipped Beef,,21,23,1914,1966,0.15,1.6,8284
42361,Saratoga Geyser,,23,23,1901,1985,0.25,0.5,988
16317,Frutta,,23,23,1897,1973,,,3844
156148,Chocolate Sauce,,23,23,1919,1973,0.1,0.2,4604
54443,Finnan Haddie in Cream,,23,23,1901,1955,0.0,1.0,6712
28980,Bean soup,,23,23,1900,1971,0.0,10.0,703
13101,Mixed Drinks,,23,23,1898,1981,0.15,20.0,6724
43358,Blumenkohl,,23,23,1900,1969,0.0,1.0,4449
57126,Gurken Salat,,23,23,1899,1969,0.0,0.0,5896
10192,"Prime Ribs of Beef, au jus",,23,23,1898,1943,0.25,1.25,8926
43370,Rotkohl,,22,23,1899,1969,0.0,0.0,247
18829,"Cold ham, potato salad",,22,23,1906,1955,0.2,2.25,9098
211047,Nouilles,,22,23,1921,1969,0.0,1.25,5960
24777,Haricots verts sautes,,23,23,1886,1958,0.0,0.0,6521
94,Old fashioned rice pudding,,16,22,1899,1945,0.15,0.3,1857
43692,Cream of Green Peas,,19,22,1900,1969,0.0,0.9,8177
15385,Tapioca Custard,,21,22,1896,1954,0.05,0.1,5282
35513,Ketchup,,13,22,1900,1948,,,2290
42597,Roquefort Cheese with Crackers,,21,22,1900,1973,0.0,1.55,1097
19767,Sweet Apple Cider,,22,22,1900,1963,0.05,0.1,2379
15829,Banana Shortcake,,18,22,1900,1973,0.0,0.35,7511
64684,Havana Cigars,,22,22,1898,1958,0.0,0.5,3834
184400,Milk (Individual Bottle),,19,22,1915,1948,0.0,0.2,7170
93239,Munster,,17,22,1892,1973,0.1,0.25,1179
2774,Angostura,,22,22,1894,1959,0.15,20.0,1694
17664,"Honey, strained",,22,22,1900,1947,0.0,0.35,5845
149295,Eiskaffee,,21,22,1912,1978,0.0,0.0,3116
82325,Clams on Half Shell,,21,22,1900,1982,0.2,3.95,7959
8379,"Filet of sole, fried",,22,22,1892,1952,0.24,1.75,4155
266494,Domestic Liederkranz Cheese,,18,22,1915,1959,0.2,0.7,8136
301696,"Cold Beef Tongue, Potato Salad",,21,22,1914,1955,0.25,2.25,6492
169092,Potage Germiny,,17,22,1914,1966,0.0,0.4,4910
2446,Rhine,,21,22,1900,1966,0.15,4.0,455
266948,White Horse Scotch Whiskey,,22,22,1913,1961,0.15,1.1,9478
182845,Orange Juice (Glass),,20,22,1920,1946,0.2,3.5,1999
18090,Minced Ham with Scrambled Eggs,,21,22,1906,1943,0.2,0.85,1222
5414,Sautees,,22,22,1900,1957,0.0,15.0,7069
407951,Tea ,,22,22,1900,1948,0.05,0.3,7046
5013,Potage,,22,22,1896,1968,0.0,0.15,9067
8504,Raspberry,,22,22,1900,1965,0.0,0.4,3435
37644,Potatoes - Boiled,,22,22,1900,1957,0.0,0.25,6370
11415,Beans,,20,22,1891,2006,0.05,1.35,2524
11358,Compote of Apricots,,22,22,1900,1965,0.2,0.2,7537
393121,Mixed grill,,22,22,1912,1964,0.0,1.25,643
51638,Cherry jam,,22,22,1900,1969,0.0,0.35,5652
53577,Fresh artichoke,,22,22,1896,1969,0.35,1.95,4644
43926,Home Made Bread,,22,22,1899,1966,0.05,0.1,2229
19099,Stuffed Dates,,22,22,1898,1954,0.25,25.0,3195
1124,Ginger Beer,,20,22,1900,1987,0.0,1.0,6109
23269,Mumm's Extra Dry Champagne,,22,22,1891,1962,1.75,14.5,8353
23234,Karotten,,22,22,1901,1978,0.0,0.0,4937
388673,Apricot brandy,,22,22,1912,1978,0.2,3.75,683
34419,Spaghetti milanaise,,21,22,1900,1955,0.0,3.0,7072
252886,Rice with Curry,,22,22,1913,1959,0.5,0.5,6584
3877,California Olives,,22,22,1899,1961,0.1,0.3,6789
74774,Apple Pancakes,,22,22,1907,1969,0.0,0.0,7114
552,Boiled Cabbage,,21,22,1900,1962,0.05,0.35,5257
378800,Steamed Clams,,22,22,1894,1976,0.25,3.95,1141
2343,"Boiled eggs, three",,22,22,1900,1958,0.15,0.4,7287
28159,Iced Coffee or Tea,,21,22,1900,1972,0.1,0.35,7948
52131,Fresh brawn,,22,22,1901,1962,0.0,0.0,3405
142809,Escalope of Veal Viennoise,,22,22,1910,1961,1.0,1.1,1018
72052,Assorted Cold Meat,,22,22,1905,1974,0.0,75.0,1085
2679,Usher's Scotch,,22,22,1900,1959,0.15,2.0,3064
42237,Beefsteak Tartare,,19,22,1900,1981,0.0,3.25,7875
3902,Cucumber and Tomato Salad,,22,22,1887,1962,0.25,0.9,9017
2039,"Hamburger steak, plain",,22,22,1900,1949,0.3,1.25,4398
132866,Lait,,22,22,1900,1977,0.0,0.0,2497
72887,Compote assortie,,22,22,1906,1963,0.0,0.0,5098
377581,Raspberry Sherbet,,22,22,1914,1977,0.15,1.95,712
880,Italian Cream,,22,22,1864,1948,0.0,0.0,5417
290789,Cherry Sundae,,20,22,1912,1957,0.1,0.4,4917
142771,Egg a la Russe,,12,22,1915,1987,0.3,0.75,403
5098,Omelette au fromage,,22,22,1901,1978,0.0,2.0,4368
305697,Fresh Cherries,,21,22,1906,1944,0.35,0.5,6438
6567,Puddings,,22,22,1900,1969,0.0,0.35,8328
182690,New Peas Au Beurre,,21,22,1920,1982,0.25,0.55,5748
311771,"Olives, Ripe",,22,22,1917,1947,0.2,0.5,4866
6039,Berries,,22,22,1895,1943,0.1,0.35,6162
8797,Remsen Cooler,,22,22,1900,1944,0.15,0.5,1947
64413,Entrecote,,20,22,1892,1981,0.0,1.5,3306
12302,"Consomme, Printaniere",,21,22,1892,1958,0.1,10.0,1718
6047,CERVELAT SAUSAGE,,21,22,1900,1970,0.2,35.0,3368
183523,Decaffeinated Coffee (Pot),,22,22,1920,1948,0.25,0.3,1666
88972,Creme de Menthe Cordial,,22,22,1900,1963,0.2,1.15,7234
12561,Fried Apples,,20,22,1900,1987,0.2,1.95,6017
9335,Pate de fois gras,,22,22,1899,1954,0.6,30.0,6341
72720,Creamed Cauliflower,,21,22,1899,1980,0.05,0.85,156
7410,Glass cream,,21,22,1887,1941,0.1,0.2,2371
103285,Tomato stuffed with Chicken Salad,,21,22,1907,1965,0.4,1.95,3675
376483,Onion Soup au Gratin,,22,22,1917,1965,0.19,1.0,7662
113298,"Boiled Ham, Potato Salad",,22,22,1900,1962,0.15,1.35,7592
34567,Broiled smelts,,22,22,1900,1960,0.25,1.95,2969
13311,Quince Jam,,21,22,1898,1944,0.1,0.4,1458
208848,Fruchte der Jahreszeit,,17,22,1929,1969,,,7020
26658,Tenderloin of Beef,,22,22,1894,1959,0.5,1.0,5907
12780,Cod fish cakes,,22,22,1899,1945,0.1,0.45,7332
6171,Potage a la reine,,22,22,1888,1987,0.25,0.4,2117
22066,"Omelet, parsley",,21,22,1900,1968,0.0,0.4,6519
383832,Cold Roast beef,,21,22,1866,1958,0.4,2.65,5716
13229,Leg of Lamb,,22,22,1891,1985,0.15,50.0,3989
13209,"Suckling pig, apple sauce",,22,22,1899,1963,0.5,0.8,4912
13145,Blue point oysters on half shell,,22,22,1889,1957,0.15,0.85,8296
76103,Gombo Creole,,22,22,1905,1967,0.35,1.0,1508
181524,Deep Dish Apple Pie,,18,22,1912,1977,0.1,1.0,1048
31198,Potatoes: boiled,,22,22,1896,1969,0.1,0.35,8092
156330,Oyster Stew in Cream,,22,22,1917,1962,0.3,2.25,1019
94035,Gateau Moka,,20,22,1896,1967,0.0,0.85,2911
48752,Small Cakes,,21,22,1894,1965,0.15,0.3,4
15675,Coffee per pot,,21,22,1900,1961,0.0,0.45,9470
28999,Roquefort Käse,,22,22,1899,1969,0.0,0.0,6174
10430,Lychees,,21,21,1900,1968,0.0,0.0,9011
17810,Corn Cakes with Maple Syrup,,21,21,1900,1965,0.1,10.0,7818
10104,"Iced Tea, per Glass",,21,21,1889,1955,0.05,0.2,7947
82470,Gaufrettes,,21,21,1897,1955,0.0,0.45,1937
78512,Cold Ham sandwich,,21,21,1892,1962,0.05,1.0,8361
3520,Peach Shortcake,,19,21,1900,1971,0.1,0.7,5640
21988,"Boiled salmon, hollandaise",,20,21,1893,1941,0.25,0.75,8885
41876,Chocolate with cream,,20,21,1900,1944,0.2,0.5,4730
182313,Pie with Cheese,,19,21,1914,1959,0.15,0.35,1311
40305,Thon a l'huile,,21,21,1899,1972,0.0,0.5,3840
34529,Broiled brook trout,,21,21,1900,1954,0.4,2.0,6592
308225,Potage Ambassador,,13,21,1917,1944,0.2,0.45,1503
12709,Lemon Custard Pie ,,21,21,1896,1970,0.1,0.35,6602
31573,Prinzessbohnen,,20,21,1899,1982,0.0,0.0,8599
5174,Split pea,,21,21,1900,1952,0.2,0.6,140
45406,Roquefort Cheese and Crackers,,21,21,1895,1961,0.35,0.75,1097
386498,MILK,,20,21,1900,1987,0.0,0.75,5377
22000,Macaroni italienne,,21,21,1892,1954,0.2,0.5,6901
97905,Jamaica sherbet,,21,21,1906,1944,0.25,0.4,4821
22587,MULLIGATAWNY SOUP,,21,21,1900,1967,0.0,0.0,9060
21302,Puree of Tomato Soup,,20,21,1900,1947,0.15,0.4,2938
21331,Cafe au Lait,,21,21,1891,1987,0.0,1.35,3969
60201,Noodle Soup,,21,21,1900,1985,0.05,3.0,93
3959,FRESH PEACH PIE,,21,21,1896,1958,0.05,0.4,831
13706,Fresh Oysters,,21,21,1899,1985,0.7,6.75,6705
132800,Baked Alaska (for two),,21,21,1920,1973,0.0,5.0,3134
33540,Broiled calf's liver and bacon,,21,21,1900,1948,0.35,40.0,6814
18774,Mashed Squash,,21,21,1899,1941,0.0,0.0,1579
44578,Croquette Potatoes,,21,21,1900,1973,0.0,0.0,9126
44571,Manhattan Cocktails,,21,21,1898,1951,0.15,0.75,838
373650,Cream of Asparagus,,20,21,1888,1958,0.3,2.0,9174
221934,Toast Melba,,21,21,1915,1966,0.1,0.1,1351
71364,Sherbert,,21,21,1906,1987,0.15,1.5,6040
18301,Foie Gras de Strasbourg,,20,21,1897,1975,0.0,60.0,2785
12083,Creamed Oysters on Toast,,21,21,1901,1941,0.2,0.65,7057
424707,Fried Eggs with Ham,,20,21,1,1969,0.4,1.15,9352
844,Liver,,21,21,1892,1971,0.0,0.35,4705
16495,"Chicken Gumbo, Creole",,21,21,1900,1953,0.25,0.75,5190
44004,"Eggs, fried (2)",,20,21,1900,1945,0.0,0.3,8183
58196,Guiness' Stout,,20,21,1899,1978,0.15,2.0,8718
4813,Broiled Red Snapper,,18,21,1900,1967,0.4,3.5,2257
16337,RASPBERRY PRESERVES,,21,21,1898,1958,0.0,0.35,2168
18932,Mashed Potato,,20,21,1893,1980,0.15,0.6,9625
380391,Imported Swiss Cheese,,21,21,1913,1963,0.1,15.0,852
80557,Emmenthaler,,18,21,1900,1972,0.0,0.5,6028
192490,Persian Melon,,21,21,1928,1953,0.35,0.65,5744
17336,French Vanilla,,20,21,1900,2928,0.2,20.0,17
37048,Salade laitue,,21,21,1887,1972,0.0,1.0,594
385711,Relishes,,21,21,1912,2928,,,3476
18982,Beef tongue sandwich ,,21,21,1882,1987,0.0,0.0,1059
4910,Camenbert,,21,21,1892,1955,0.0,0.25,3478
34778,"Calf's brains, fried",,21,21,1892,1947,0.4,1.5,5472
186355,Fresh Spinach with Egg,,21,21,1910,1949,0.15,0.55,7678
2439,Cherry,,20,21,1900,1980,0.15,2.0,5652
35289,Martell ***,,20,21,1900,1957,0.0,2.5,980
8589,Parker House Rolls,,21,21,1900,1951,0.05,0.15,6419
112366,Vin rouge,,16,21,1921,1963,0.0,4.95,1084
73103,Pommes a l'anglaise,,20,21,1884,1955,0.0,0.0,1840
150894,Clam Chowder Manhattan,,17,21,1910,1957,0.45,0.75,9364
42628,"Curacao, White",,21,21,1900,1943,0.15,0.4,4486
4353,RUM PUNCH,,21,21,1896,1958,0.15,0.8,2594
112246,Paille Potatoes,,21,21,1,1965,0.2,0.3,7869
43451,Bouillon mit Ei,,20,21,1900,1988,0.0,0.0,4268
374471,mashed potatoes,,20,21,1905,1957,0.15,0.4,9603
185851,Individual Bottle Milk,,21,21,1914,1946,0.0,0.25,7160
6861,Fricassee of Chicken,,21,21,1858,1945,0.25,2.5,1306
5017,Persillade Potatoes,,20,21,1898,1953,0.0,0.0,3894
112153,Asparagus Omelet,,21,21,1901,1987,0.0,50.0,8853
19169,hot consomme in cup,,21,21,1899,1965,0.1,0.25,7477
374545,"Roast Turkey, Cranberry Sauce",,21,21,1892,1974,0.35,0.75,6123
67269,Langue ecarlate,,20,21,1892,1972,0.0,0.6,6818
37913,Beefsteak and kidney pie,,21,21,1900,1958,7.5,7.5,3016
19858,Hollandaise,,20,21,1900,1959,0.0,35.0,5155
27630,Lamb Kidneys,,20,21,1900,1955,0.3,1.0,5535
1745,Filet of Sole au Vin Blanc,,21,21,1892,1943,0.3,2.0,3789
2545,Home-made apple pie,,20,21,1900,1962,0.1,0.4,9637
25221,Pommes de Terre au Gratin,,21,21,1900,1969,0.4,4.0,7707
3653,Broiled Pompano,,21,21,1882,1957,0.4,3.5,5000
76918,Gateaux varies,,21,21,1881,1959,0.0,0.0,4621
215992,Potage Longchamps,,15,21,1917,1973,0.15,0.45,2869
168751,"Hearts of Lettuce, French Dressing",,20,21,1913,1964,0.3,0.6,2721
184438,Camembert Cheese with Crackers,,19,21,1900,1969,0.0,1.85,3011
15399,Broiled Shad Roe,,21,21,1900,1977,0.0,8.95,235
2195,"Fresh mushrooms, sous cloche",,21,21,1900,1954,0.45,3.25,5151
29065,Apple Charlotte,,21,21,1893,1946,0.15,50.0,1325
13009,"Chicken, Maryland",,21,21,1900,1945,0.65,275.0,5405
89466,Alma salad,,21,21,1907,1959,0.4,0.75,4043
10359,Rolled Oats with Cream,,20,20,1898,1963,0.25,0.4,4759
24685,Cream of barley,,19,20,1900,1958,0.25,2.0,3418
27754,Red Cherry Pie,,20,20,1900,1967,0.3,0.35,2118
8284,Turkish,,20,20,1907,1954,0.2,20.0,6496
117210,Yankee bean soup,,18,20,1900,1987,0.1,0.5,4144
67895,Fromages Assortis,,19,20,1889,1987,0.0,20.0,8634
266486,Imported Edam Cheese,,19,20,1915,1959,0.25,0.95,2332
30208,Coupe Jack,,20,20,1900,1956,0.0,0.6,6340
34249,Irish Whisky,,20,20,1881,1973,0.0,3.0,8804
132706,kaseplatte,,20,20,1926,1974,0.0,0.0,1590
19721,"Milk, per bowl",,19,20,1900,1958,0.05,0.5,6434
219923,Prague Ham,,20,20,1917,1973,0.0,0.85,204
9159,Holsteiner Schnitzel,,19,20,1899,1958,0.0,0.65,188
6412,"Veal Cutlet, plain or breaded",,20,20,1899,1948,0.0,0.0,6103
29054,Duchess potatoes,,20,20,1890,1998,0.25,4.75,1082
69764,Aperitifs,,20,20,1905,1979,0.0,0.0,652
7571,Chicken Liver Omelet,,19,20,1900,1958,0.0,4.0,9110
17704,Lobster a la Newberg,,20,20,1898,1957,0.6,3.0,3796
169659,Avocado Salad,,20,20,1921,1965,0.0,3.25,5592
71895,Hash Browned Potatoes ,,20,20,1899,1963,0.15,0.9,985
19730,French Apple Cake,,18,20,1900,1944,0.05,10.0,6099
15914,Wassermelone,,20,20,1900,1969,0.0,0.0,505
15830,Yorkshire Pudding,,20,20,1891,1957,,,4359
466117,Thé,,18,20,1888,1997,0.0,0.25,252
26791,"Asparagus, drawn butter",,20,20,1900,1962,0.0,0.35,5073
13524,White Fish,,20,20,1889,1987,0.3,1.5,4907
32684,Portwein,,20,20,1900,1977,0.0,0.5,2258
153948,Chicken Gumbo Creole,,20,20,1915,1947,0.0,3.25,8556
21339,filet de boeuf,,20,20,1893,1976,0.0,1.75,6037
40371,Cold corned beef and potato salad,,19,20,1901,1961,0.2,25.0,5093
15294,POTATOES MAITRE D'HOTEL,,20,20,1891,1946,0.15,0.2,2362
82805,Cordon Rouge,,19,20,1905,1973,0.0,13.5,3723
10857,Iced Coffee with Cream,,20,20,1901,1959,0.1,0.3,7806
130381,Ice Cold Watermelon,,20,20,1907,1948,0.05,10.0,3682
40036,Beefsteak a la Tartar,,20,20,1898,1955,0.0,0.0,5614
15230,Fruit Sherbet,,19,20,1894,1975,0.15,1.0,5571
32667,Kaffe,,19,20,1899,1962,0.0,0.0,7319
9922,Sliced Ham,,20,20,1900,1961,0.1,1.0,7402
33393,Bohnensalat,,20,20,1900,1978,0.0,0.0,1777
4788,Rhubarb Sauce,,20,20,1900,1957,0.05,0.4,7813
8878,Fried Cod,,20,20,1858,1961,0.0,0.4,737
22235,Boston Clam Chowder,,18,20,1900,1976,0.15,2.0,7407
3284,Dinner,,20,20,1900,1987,0.0,7.0,717
331057,Fresh Stewed Peaches,,20,20,1914,1941,0.2,0.7,9516
3532,Rum Sherbet,,17,20,1900,1945,0.1,0.6,5710
6787,Orange Pudding,,19,20,1890,1947,0.05,0.5,4631
2514,California Port,,19,20,1881,1980,0.25,1.5,3008
39976,Crab Meat a la Newburg,,19,20,1900,1965,0.4,4.25,759
376602,Iced Tea or Coffee,,17,20,1912,1959,0.05,10.0,7948
136469,Imported Roquefort,,20,20,1913,1962,0.0,0.9,8505
3843,"Macaroni, Milanaise",,20,20,1899,1962,0.15,0.4,3122
2003,oyster,,20,20,1900,1948,0.05,1.05,1454
2536,Cocoanut cake,,19,20,1891,1941,0.05,0.15,9347
11163,Rice Muffins,,20,20,1893,1948,0.15,0.15,1520
195479,"Cold Sliced Chicken, Potato Salad",,20,20,1918,1943,0.0,1.25,2121
14972,Bass,,20,20,1882,2005,0.12,35.0,2432
12112,Delmonico Ice Cream,,19,20,1892,1969,0.55,0.55,952
4482,French Mustard,,20,20,1858,1954,,,1701
33302,Omelet with Chicken Livers,,20,20,1900,1953,0.35,1.5,5719
29493,Candy,,20,20,1883,1947,,,1901
375069,New Potatoes,,18,20,1866,1964,0.15,0.25,8421
239298,Fresh Corn on Cob,,20,20,1913,1962,0.2,0.7,7913
810,Hamburg Steak with Onions,,20,20,1900,1941,0.35,0.75,9492
53571,Emince of chicken a la King,,20,20,1905,1959,1.25,7.95,6354
2709,Whiskey Rickey,,20,20,1900,1963,0.15,0.95,2854
25590,Beetroot,,20,20,1895,1946,,,8198
187009,1000 Island Dressing,,19,20,1921,1960,0.05,0.4,6118
384277,Petit fours,,20,20,1892,1946,,,8952
182808,Strained Honey (Individual),,20,20,1920,1946,0.0,0.0,3630
69053,Potatoes Persillees,,20,20,1907,1962,0.25,0.25,742
51946,assorted vegetables,,20,20,1883,1973,0.0,0.35,4940
56487,Pommes Dauphine,,20,20,1895,1972,0.25,0.25,107
9836,Steamed New Potatoes,,20,20,1898,1989,0.2,0.2,5210
44146,Dry Sherry,,20,20,1891,1989,0.15,2.75,3436
2045,Oysters stewed in cream,,19,20,1900,1957,0.0,1.1,7765
108294,Canadian Whiskey,,20,20,1900,1987,0.15,1.5,5553
20295,Chocolate Blanc Mange,,20,20,1883,1948,0.05,0.3,3644
5046,"Hot Mince Pie, brandy sauce",,20,20,1900,1946,0.1,15.0,1498
97106,Table Raisins,,19,20,1899,1954,,,4871
11749,English Stilton,,19,20,1900,1967,0.0,0.6,6926
41516,Roast beef and potato salad,,20,20,1900,1944,0.45,35.0,2636
183746,Assorted Cold Meats with Chicken,,20,20,1914,1961,0.0,4.65,8448
97230,Grenadine Punch,,20,20,1905,1953,0.15,0.35,4895
27086,Louis Roederer Grand Vin Sec,,19,20,1890,1955,0.0,7.0,3921
68182,Mint Sherbet,,16,20,1899,1989,0.25,0.4,889
20638,Hominy Grits,,20,20,1896,1955,0.2,0.4,5625
80746,Homard froid,,17,20,1900,1956,0.0,2.5,4712
377406,Beef Consomme,,19,20,1914,1969,0.2,0.45,8321
194300,Consomme Carmen,,16,20,1910,1967,0.2,0.4,9162
34834,Imported Pilsner,,20,20,1899,1947,0.1,10.0,4210
28822,Oka Cheese,,19,20,1901,1985,0.0,0.6,6102
8228,Old Crow Bourbon Whiskey,,20,20,1900,1955,0.15,0.85,897
58057,Chicken Broth with Noodles,,17,19,1900,1979,0.0,1.25,4953
90458,Blackberry Wine,,18,19,1873,1969,0.15,6.0,3714
227416,French Toast with Syrup,,19,19,1912,1957,0.1,0.85,953
10611,Vanilla Custard,,19,19,1883,1973,0.15,0.2,9282
86489,Salade verte,,17,19,1886,1985,0.0,0.0,4453
9674,Ruinart,,18,19,1891,2012,0.0,6.0,1366
255847,Philadelphia Pepper-Pot Soup,,17,19,1915,1962,0.25,0.4,8019
379154,Potatoes Hashed Browned,,17,19,1917,1943,0.15,0.3,4006
184216,Cream Cheese with Bar-le-Duc,,19,19,1917,1959,0.5,1.0,13
378533,French Bread,,19,19,1894,1957,0.1,0.1,6201
11476,Broiled kippered herring,,19,19,1901,1969,0.0,2.0,5288
83459,Apple (1),,19,19,1907,1949,0.1,0.2,4840
122249,Peach compote,,18,19,1900,1970,0.0,0.25,4736
28731,Fresh Crab Salad,,17,19,1890,1969,0.0,2.6,2722
222105,Peaches Compote,,19,19,1921,1966,0.0,0.0,2946
96943,Minced Chicken a la King,,18,19,1907,1955,0.65,3.0,6466
5037,Cold boiled lobster,,19,19,1900,1962,0.35,3.8,8066
27140,Home Made Pie,,19,19,1900,1962,0.1,0.45,8431
36764,Broad Beans,,13,19,1900,1972,0.0,0.0,6651
379853,Mashed Yellow Turnips,,19,19,1914,1961,0.15,0.5,8830
16156,Wiener Rostbraten,,18,19,1900,1971,0.0,0.55,7719
67463,New Garden Peas,,19,19,1905,1957,0.2,0.55,8139
53689,Sauce Bearnaise,,18,19,1900,1985,0.0,1.75,987
14182,Two poached eggs on toast,,19,19,1900,1958,0.15,0.7,9577
8069,Milk per glass,,19,19,1900,1970,0.0,0.5,6288
47517,Rusks,,19,19,1901,1955,,,2107
4341,"Scrambled Eggs, plain",,19,19,1900,1959,0.2,1.75,6930
145016,Cocoa (Pot),,19,19,1924,1969,0.0,0.35,7386
182797,Dry Cereals with Cream,,19,19,1920,1946,0.3,0.3,6587
182782,Asparagus (Hot or Cold) ,,19,19,1920,1958,0.0,0.0,4246
52021,Pastries,,18,19,1900,1976,0.0,0.5,925
122338,Poulet froid,,19,19,1906,1987,0.0,0.0,4102
44398,Waffeln,,19,19,1894,1969,0.0,0.0,2240
11183,Sweet ginger,,19,19,1900,1958,0.0,0.0,3767
2747,HORSE'S NECK,,19,19,1901,1957,0.0,0.6,971
37536,Escarole Salade,,19,19,1900,1954,0.25,60.0,803
14856,Fruits of the Season,,19,19,1894,1972,0.0,0.0,8233
981,Mount Vernon Whiskey,,19,19,1900,1950,0.1,2.5,9310
34906,"Roast beef sandwich, hot",,19,19,1900,1941,0.0,0.6,2237
114343,Sliced Ham Sandwich,,18,19,1900,1963,0.0,0.85,6636
36873,Bismark herrings,,19,19,1901,1973,0.0,0.0,7331
37081,Salade de tomates,,19,19,1899,1972,0.0,0.0,2728
33694,Cherry Ice Cream,,19,19,1892,1970,0.25,0.3,5246
18772,Pancakes,,19,19,1892,1987,0.0,4.25,2150
127904,Omelette Chasseur,,17,19,1906,1956,0.0,0.75,1993
66936,"Brook Trout, Meuniere",,18,19,1900,1957,0.5,1.1,6980
2995,Cold Cuts,,19,19,1906,1971,0.0,10.0,8257
5430,Guava,,18,19,1900,1944,0.15,0.8,2918
21129,Rice cake,,18,19,1895,1961,0.1,0.25,7378
386977,Broiled Oysters,,19,19,1901,1954,0.25,0.5,8758
264428,Creamed Fresh Spinach,,18,19,1917,1964,0.0,0.4,2153
67391,Graves superieur,,18,19,1895,1959,0.0,6.5,2254
182859,Chauvenet Red Cap,,19,19,1913,1987,2.25,30.0,6128
185614,Peach Sundae,,17,19,1912,1950,0.05,0.6,3420
136528,Black Olives,,19,19,1920,1987,0.25,0.25,6002
25132,Walnut Cake,,19,19,1890,1955,0.05,0.25,2112
70543,Mt. Vernon Rye,,18,19,1900,1950,0.15,1.75,8998
80193,Koffie,,19,19,1887,1973,0.0,0.0,7471
86017,"Pommery & Greno, Brut",,18,19,1905,1961,2.0,12.0,8518
7666,BOILED OR MASHED POTATOES,,17,19,1898,1945,0.0,15.0,4126
22597,Gateau Assortis,,18,19,1896,1944,0.0,0.0,3248
44787,Almond Macaroons,,19,19,1891,1969,0.05,0.5,5681
389596,ham sandwich,,18,19,1913,1967,0.05,0.5,4281
47747,Almond Ice Cream,,17,19,1900,1973,0.15,0.3,1353
47676,Pommes Pont-Neuf,,19,19,1900,1973,0.0,0.0,6512
49362,Honey cake,,19,19,1900,1989,0.0,0.0,5414
10822,Brown Potatoes,,19,19,1898,1944,0.1,0.1,6139
45820,Tomato and Cucumber Salad,,19,19,1901,1961,0.35,0.5,541
12460,Fresh Fish,,18,19,1853,1958,0.0,1.5,3765
183522,Cereal Coffee (Pot),,19,19,1920,1948,0.25,0.3,5134
374953,Strained Honey,,18,19,1900,1949,0.05,0.25,8545
4416,New Cabbage,,19,19,1865,1954,0.05,0.15,4010
302279,Rice Imperatrice,,18,19,1914,1955,0.3,0.45,3866
72633,Pointes d'Asperges,,19,19,1896,1958,0.0,40.0,2550
51115,English muffin,,19,19,1900,1987,0.05,1.15,6297
389155,Spinach in Cream,,19,19,1912,1959,0.25,0.95,5360
82467,Pont-l'Eveque,,13,19,1900,1973,0.2,0.2,816
43520,Endivien Salat,,19,19,1900,1971,0.0,0.0,1215
6957,Leicester Brawn,,18,19,1900,1962,,,5982
51689,Compote de fruits,,19,19,1896,1968,0.0,0.0,2674
36382,HAM WITH FRIED EGGS,,19,19,1900,1942,0.0,1.0,3186
7929,Fried Halibut Steak,,15,19,1901,1948,0.25,1.2,7632
63267,Pommes Parisiennes,,19,19,1888,1949,,,2099
